invoice_id,customer_id,service_id,billing_period_start,billing_period_end,pricing_tier,currency,subtotal_amount,discount_amount,tax_amount,total_amount,payment_method
INV00000678,CUST00269,SRV001460,2024-09-02,2024-10-01,Basic,MYR,197.08,14.47,10.96,193.57,Bank Transfer
INV00000679,CUST00397,SRV000087,2023-03-29,2023-04-27,Premium,MYR,161.79,19.96,8.51,150.34,E Wallet
INV00000680,CUST00417,SRV001414,2022-07-02,2022-07-31,Premium,MYR,713.81,41.33,40.35,712.83,Credit Card
INV00000681,CUST00986,SRV001155,2024-06-26,2024-07-25,Premium,MYR,1160.68,12.31,68.9,1217.27,E Wallet
INV00000682,CUST00615,SRV000496,2020-12-09,2021-01-07,Premium,MYR,645.15,39.85,36.32,641.62,FPX
INV00000683,CUST00748,SRV000187,2023-09-14,2023-10-13,Basic,MYR,154.0,48.8,6.31,111.51,Credit Card
INV00000684,CUST01064,SRV000316,2024-09-30,2024-10-29,Enterprise,MYR,341.45,40.79,18.04,318.7,E Wallet
INV00000685,CUST00475,SRV000443,2020-10-30,2020-11-28,Premium,MYR,371.73,45.81,19.56,345.48,FPX
INV00000686,CUST00475,SRV000248,2020-12-18,2021-01-16,Premium,MYR,1130.5,6.58,67.44,1191.36,FPX
INV00000687,CUST00990,SRV000589,2019-01-20,2019-02-18,Standard,MYR,163.09,13.06,9.0,159.03,E Wallet
INV00000688,CUST01127,SRV001218,2024-08-24,2024-09-22,Standard,MYR,214.9,1.12,12.83,226.61,Direct Debit
INV00000689,CUST00449,SRV000474,2023-12-17,2024-01-15,Premium,MYR,2434.99,2.79,145.93,2578.13,E Wallet
INV00000690,CUST01046,SRV000056,2024-12-04,2025-01-02,Premium,MYR,234.12,26.32,12.47,220.27,E Wallet
INV00000691,CUST00310,SRV001237,2021-11-12,2021-12-11,Standard,MYR,205.9,11.79,11.65,205.76,E Wallet
INV00000692,CUST00886,SRV000126,2024-08-29,2024-09-27,Basic,MYR,50.72,24.42,1.58,27.88,Credit Card
INV00000693,CUST00063,SRV000197,2024-11-03,2024-12-02,Basic,MYR,139.07,37.95,6.07,107.19,E Wallet
INV00000694,CUST00322,SRV001238,2020-08-23,2020-09-21,Enterprise,MYR,791.44,47.05,44.66,789.05,Credit Card
INV00000695,CUST00483,SRV000842,2018-06-24,2018-07-23,Basic,MYR,50.77,44.71,0.36,6.42,Credit Card
INV00000696,CUST00865,SRV001427,2022-04-16,2022-05-15,Premium,MYR,263.16,24.41,14.33,253.08,Direct Debit
INV00000697,CUST00675,SRV000770,2024-09-30,2024-10-29,Premium,MYR,1369.5,26.87,80.56,1423.19,Credit Card
INV00000698,CUST00370,SRV001221,2025-08-03,2025-09-01,Premium,MYR,332.01,18.15,18.83,332.69,E Wallet
INV00000699,CUST00675,SRV000770,2024-03-04,2024-04-02,Enterprise,MYR,204.52,9.46,11.7,206.76,Credit Card
INV00000700,CUST00524,SRV001315,2021-04-24,2021-05-23,Standard,MYR,200.69,19.61,10.86,191.94,Bank Transfer
INV00000701,CUST00346,SRV000487,2025-10-05,2025-11-03,Basic,MYR,40.09,24.26,0.95,16.78,Credit Card
INV00000702,CUST01072,SRV000385,2022-10-27,2022-11-25,Premium,MYR,269.23,41.98,13.64,240.89,E Wallet
INV00000703,CUST00501,SRV000336,2019-09-26,2019-10-25,Premium,MYR,1724.71,46.63,100.68,1778.76,Credit Card
INV00000704,CUST00170,SRV000406,2020-11-19,2020-12-18,Premium,MYR,1969.25,14.57,117.28,2071.96,Bank Transfer
INV00000705,CUST00758,SRV001226,2022-09-07,2022-10-06,Enterprise,MYR,1120.0,43.25,64.61,1141.36,Bank Transfer
INV00000706,CUST01180,SRV000401,2021-02-17,2021-03-18,Basic,MYR,149.74,9.71,8.4,148.43,Credit Card
INV00000707,CUST00494,SRV001030,2024-03-28,2024-04-26,Basic,MYR,40.28,21.61,1.12,19.79,Direct Debit
INV00000708,CUST00073,SRV001217,2021-11-18,2021-12-17,Basic,MYR,200.16,8.03,11.53,203.66,Bank Transfer
INV00000709,CUST01074,SRV001086,2024-05-25,2024-06-23,Basic,MYR,42.94,36.04,0.41,7.31,Bank Transfer
INV00000710,CUST00822,SRV000170,2023-01-23,2023-02-21,Premium,MYR,191.36,8.17,10.99,194.18,Direct Debit
INV00000711,CUST00157,SRV000692,2022-05-07,2022-06-05,Standard,MYR,205.93,24.27,10.9,192.56,Direct Debit
INV00000712,CUST00786,SRV000057,2021-08-03,2021-09-01,Premium,MYR,467.75,40.91,25.61,452.45,Credit Card
INV00000713,CUST00397,SRV000087,2024-06-21,2024-07-20,Premium,MYR,799.14,14.96,47.05,831.23,E Wallet
INV00000714,CUST00740,SRV000352,2024-03-14,2024-04-12,Basic,MYR,45.77,8.02,2.27,40.02,FPX
INV00000715,CUST00667,SRV001209,2021-10-25,2021-11-23,Enterprise,MYR,677.13,19.39,39.46,697.2,FPX
INV00000716,CUST00363,SRV001384,2021-05-03,2021-06-01,Premium,MYR,523.93,11.33,30.76,543.36,Credit Card
INV00000717,CUST00709,SRV001429,2021-08-27,2021-09-25,Enterprise,MYR,244.99,20.75,13.45,237.69,Credit Card
INV00000718,CUST01163,SRV000321,2023-09-17,2023-10-16,Standard,MYR,152.59,47.72,6.29,111.16,Credit Card
INV00000719,CUST00702,SRV000571,2022-02-13,2022-03-14,Enterprise,MYR,750.04,42.95,42.43,749.52,FPX
INV00000720,CUST00279,SRV001133,2021-05-08,2021-06-06,Basic,MYR,201.43,26.11,10.52,185.84,E Wallet
INV00000721,CUST00438,SRV001042,2024-02-10,2024-03-10,Enterprise,MYR,662.05,3.98,39.48,697.55,FPX
INV00000722,CUST00336,SRV001249,2024-09-26,2024-10-25,Standard,MYR,203.54,1.61,12.12,214.05,Direct Debit
INV00000723,CUST00751,SRV001309,2025-07-13,2025-08-11,Enterprise,MYR,514.91,18.07,29.81,526.65,E Wallet
INV00000724,CUST01124,SRV000708,2020-08-23,2020-09-21,Basic,MYR,49.18,49.56,-0.02,-0.4,Bank Transfer
INV00000725,CUST01124,SRV000708,2021-10-17,2021-11-15,Basic,MYR,41.58,9.1,1.95,34.43,Bank Transfer
INV00000726,CUST00652,SRV001430,2024-07-04,2024-08-02,Premium,MYR,159.11,24.1,8.1,143.11,FPX
INV00000727,CUST00981,SRV001146,2020-08-23,2020-09-21,Basic,MYR,56.48,3.5,3.18,56.16,Credit Card
INV00000728,CUST00895,SRV000893,2020-06-25,2020-07-24,Enterprise,MYR,476.92,14.9,27.72,489.74,Credit Card
INV00000729,CUST00464,SRV001396,2022-09-15,2022-10-14,Enterprise,MYR,453.15,31.51,25.3,446.94,FPX
INV00000730,CUST00324,SRV000717,2019-10-14,2019-11-12,Basic,MYR,107.07,12.48,5.68,100.27,FPX
INV00000731,CUST00288,SRV000752,2022-01-01,2022-01-30,Premium,MYR,233.33,2.07,13.88,245.14,E Wallet
INV00000732,CUST01113,SRV001307,2022-06-06,2022-07-05,Enterprise,MYR,942.79,33.23,54.57,964.13,Bank Transfer
INV00000733,CUST00149,SRV000286,2020-05-17,2020-06-15,Standard,MYR,398.51,16.65,22.91,404.77,Credit Card
INV00000734,CUST00948,SRV000267,2025-05-23,2025-06-21,Basic,MYR,55.06,31.76,1.4,24.7,Direct Debit
INV00000735,CUST00321,SRV001448,2018-12-25,2019-01-23,Basic,MYR,236.76,37.3,11.97,211.43,FPX
INV00000736,CUST00730,SRV000128,2023-03-29,2023-04-27,Premium,MYR,242.03,20.52,13.29,234.8,FPX
INV00000737,CUST01102,SRV001339,2024-02-14,2024-03-14,Premium,MYR,242.84,32.99,12.59,222.44,Direct Debit
INV00000738,CUST01083,SRV000913,2020-03-25,2020-04-23,Premium,MYR,660.87,46.68,36.85,651.04,Credit Card
INV00000739,CUST00091,SRV000544,2020-10-10,2020-11-08,Basic,MYR,53.78,28.42,1.52,26.88,FPX
INV00000740,CUST00583,SRV000619,2025-09-07,2025-10-06,Standard,MYR,199.34,21.21,10.69,188.82,E Wallet
INV00000741,CUST00250,SRV000547,2023-11-23,2023-12-22,Standard,MYR,184.27,16.25,10.08,178.1,FPX
INV00000742,CUST00641,SRV000407,2025-01-30,2025-02-28,Basic,MYR,42.12,21.51,1.24,21.85,Direct Debit
INV00000743,CUST01017,SRV000555,2025-08-04,2025-09-02,Premium,MYR,1471.81,31.7,86.41,1526.52,Direct Debit
INV00000744,CUST00724,SRV000605,2018-10-11,2018-11-09,Enterprise,MYR,714.51,34.77,40.78,720.52,E Wallet
INV00000745,CUST00708,SRV000426,2024-05-22,2024-06-20,Premium,MYR,648.8,44.48,36.26,640.58,Credit Card
INV00000746,CUST01022,SRV001457,2022-07-02,2022-07-31,Premium,MYR,1233.35,2.15,73.87,1305.07,Credit Card
INV00000747,CUST00264,SRV000134,2023-11-21,2023-12-20,Basic,MYR,52.52,46.79,0.34,6.07,FPX
INV00000748,CUST00668,SRV001093,2020-01-28,2020-02-26,Basic,MYR,147.57,44.66,6.17,109.08,Credit Card
INV00000749,CUST00840,SRV000748,2023-02-16,2023-03-17,Standard,MYR,398.98,9.32,23.38,413.04,FPX
INV00000750,CUST01146,SRV000745,2019-04-26,2019-05-25,Enterprise,MYR,329.16,22.21,18.42,325.37,Bank Transfer
INV00000751,CUST01081,SRV000898,2025-04-04,2025-05-03,Premium,MYR,765.33,32.53,43.97,776.77,Credit Card
INV00000752,CUST00163,SRV001369,2025-05-09,2025-06-07,Standard,MYR,137.45,25.31,6.73,118.87,Direct Debit
INV00000753,CUST00661,SRV001285,2025-01-15,2025-02-13,Premium,MYR,453.34,32.95,25.22,445.61,E Wallet
INV00000754,CUST00385,SRV000062,2024-12-28,2025-01-26,Premium,MYR,1154.9,36.59,67.1,1185.41,Credit Card
INV00000755,CUST00192,SRV000076,2023-06-20,2023-07-19,Basic,MYR,167.83,41.97,7.55,133.41,Credit Card
INV00000756,CUST01008,SRV000594,2020-04-03,2020-05-02,Premium,MYR,391.75,30.3,21.69,383.14,E Wallet
INV00000757,CUST00671,SRV000609,2024-03-12,2024-04-10,Premium,MYR,346.21,25.46,19.25,340.0,Bank Transfer
INV00000758,CUST00498,SRV000630,2020-07-24,2020-08-22,Premium,MYR,563.8,12.81,33.06,584.05,FPX
INV00000759,CUST00193,SRV000143,2018-05-28,2018-06-26,Premium,MYR,435.56,34.93,24.04,424.67,Bank Transfer
INV00000760,CUST00897,SRV001409,2021-06-21,2021-07-20,Enterprise,MYR,746.39,8.65,44.26,782.0,Bank Transfer
INV00000761,CUST00751,SRV000064,2025-01-16,2025-02-14,Standard,MYR,130.95,47.88,4.98,88.05,E Wallet
INV00000762,CUST01110,SRV000593,2019-05-07,2019-06-05,Premium,MYR,184.99,3.67,10.88,192.2,FPX
INV00000763,CUST00785,SRV000939,2019-08-10,2019-09-08,Enterprise,MYR,595.29,10.35,35.1,620.04,Direct Debit
INV00000764,CUST00138,SRV000060,2022-06-11,2022-07-10,Enterprise,MYR,1221.6,10.85,72.64,1283.39,Direct Debit
INV00000765,CUST00330,SRV000747,2021-04-06,2021-05-05,Standard,MYR,175.49,1.94,10.41,183.96,FPX
INV00000766,CUST00323,SRV000851,2023-01-02,2023-01-31,Enterprise,MYR,439.17,40.49,23.92,422.6,Credit Card
INV00000767,CUST00039,SRV001327,2021-01-13,2021-02-11,Enterprise,MYR,350.82,26.12,19.48,344.18,FPX
INV00000768,CUST01124,SRV000708,2020-09-22,2020-10-21,Basic,MYR,45.64,1.05,2.68,47.27,Bank Transfer
INV00000769,CUST00599,SRV000720,2024-06-17,2024-07-16,Standard,MYR,232.16,46.57,11.14,196.73,Bank Transfer
INV00000770,CUST00592,SRV000972,2024-11-14,2024-12-13,Basic,MYR,52.71,3.25,2.97,52.43,E Wallet
INV00000771,CUST00430,SRV000472,2021-08-28,2021-09-26,Enterprise,MYR,224.66,48.23,10.59,187.02,Credit Card
INV00000772,CUST00551,SRV000251,2022-07-20,2022-08-18,Standard,MYR,237.87,21.72,12.97,229.12,E Wallet
INV00000773,CUST00020,SRV001485,2024-07-31,2024-08-29,Basic,MYR,106.68,37.57,4.15,73.26,Direct Debit
INV00000774,CUST00513,SRV001263,2020-04-12,2020-05-11,Premium,MYR,142.42,19.64,7.37,130.15,Direct Debit
INV00000775,CUST00516,SRV001326,2025-10-08,2025-11-06,Premium,MYR,104.17,12.74,5.49,96.92,FPX
INV00000776,CUST00709,SRV001429,2021-03-30,2021-04-28,Premium,MYR,1431.16,17.39,84.83,1498.6,Credit Card
INV00000777,CUST00849,SRV000249,2024-10-17,2024-11-15,Standard,MYR,188.61,24.96,9.82,173.47,E Wallet
INV00000778,CUST01171,SRV000153,2019-07-07,2019-08-05,Premium,MYR,208.97,7.25,12.1,213.82,Bank Transfer
INV00000779,CUST00119,SRV000066,2021-10-07,2021-11-05,Enterprise,MYR,617.15,36.23,34.86,615.78,Bank Transfer
INV00000780,CUST01086,SRV000363,2021-02-26,2021-03-27,Premium,MYR,506.72,21.85,29.09,513.96,FPX
INV00000781,CUST00681,SRV000071,2021-05-10,2021-06-08,Enterprise,MYR,1076.53,6.42,64.21,1134.32,FPX
INV00000782,CUST00430,SRV000472,2020-11-01,2020-11-30,Enterprise,MYR,175.33,33.61,8.5,150.22,Credit Card
INV00000783,CUST01076,SRV001193,2022-05-03,2022-06-01,Premium,MYR,658.39,41.66,37.0,653.73,Bank Transfer
INV00000784,CUST00044,SRV001210,2023-08-20,2023-09-18,Enterprise,MYR,1204.37,1.29,72.18,1275.26,Bank Transfer
INV00000785,CUST00772,SRV001219,2021-07-23,2021-08-21,Basic,MYR,103.94,35.94,4.08,72.08,Credit Card
INV00000786,CUST00872,SRV001279,2023-12-24,2024-01-22,Premium,MYR,1492.12,29.36,87.77,1550.53,FPX
INV00000787,CUST00777,SRV001356,2021-03-29,2021-04-27,Premium,MYR,871.25,22.37,50.93,899.81,Direct Debit
INV00000788,CUST00192,SRV000627,2024-11-21,2024-12-20,Premium,MYR,368.03,29.56,20.31,358.78,Credit Card
INV00000789,CUST00769,SRV000527,2025-10-26,2025-11-24,Standard,MYR,420.21,13.23,24.42,431.4,Direct Debit
INV00000790,CUST00731,SRV000393,2025-04-30,2025-05-29,Enterprise,MYR,683.54,7.43,40.57,716.68,Direct Debit
INV00000791,CUST00875,SRV000874,2025-03-27,2025-04-25,Basic,MYR,51.9,23.96,1.68,29.62,E Wallet
INV00000792,CUST00527,SRV001091,2023-06-12,2023-07-11,Standard,MYR,117.76,42.71,4.5,79.55,E Wallet
INV00000793,CUST00350,SRV000896,2023-01-24,2023-02-22,Basic,MYR,49.97,43.94,0.36,6.39,E Wallet
INV00000794,CUST00290,SRV000077,2021-06-08,2021-07-07,Premium,MYR,768.93,8.55,45.62,806.0,E Wallet
INV00000795,CUST00761,SRV001312,2025-06-11,2025-07-10,Premium,MYR,2247.1,23.42,133.42,2357.1,Direct Debit
INV00000796,CUST00774,SRV000556,2019-10-23,2019-11-21,Basic,MYR,39.38,21.3,1.08,19.16,E Wallet
INV00000797,CUST00684,SRV000965,2022-07-06,2022-08-04,Basic,MYR,178.9,22.78,9.37,165.49,E Wallet
INV00000798,CUST01106,SRV001040,2024-05-03,2024-06-01,Premium,MYR,1732.92,25.53,102.44,1809.83,FPX
INV00000799,CUST00168,SRV000276,2019-02-11,2019-03-12,Premium,MYR,477.16,39.62,26.25,463.79,FPX
INV00000800,CUST00072,SRV001297,2023-01-14,2023-02-12,Premium,MYR,615.31,43.06,34.34,606.59,FPX
INV00000801,CUST01188,SRV000449,2023-04-07,2023-05-06,Premium,MYR,795.69,22.72,46.38,819.35,Credit Card
INV00000802,CUST00895,SRV000366,2019-01-31,2019-03-01,Basic,MYR,50.24,33.59,1.0,17.65,Credit Card
INV00000803,CUST00656,SRV000886,2019-07-14,2019-08-12,Premium,MYR,688.61,19.37,40.15,709.39,Bank Transfer
INV00000804,CUST00501,SRV000336,2018-09-01,2018-09-30,Premium,MYR,1615.54,48.73,94.01,1660.82,Credit Card
INV00000805,CUST00220,SRV000310,2024-02-26,2024-03-26,Basic,MYR,55.23,16.27,2.34,41.3,Direct Debit
INV00000806,CUST00690,SRV000240,2021-04-24,2021-05-23,Basic,MYR,211.88,42.13,10.19,179.94,Direct Debit
INV00000807,CUST00252,SRV000822,2023-01-24,2023-02-22,Enterprise,MYR,1436.44,21.16,84.92,1500.2,E Wallet
INV00000808,CUST00985,SRV000227,2022-05-12,2022-06-10,Premium,MYR,510.54,0.08,30.63,541.09,Credit Card
INV00000809,CUST00800,SRV000491,2024-04-13,2024-05-12,Premium,MYR,632.48,9.03,37.41,660.86,FPX
INV00000810,CUST00240,SRV001342,2023-12-01,2023-12-30,Premium,MYR,175.93,24.17,9.11,160.87,E Wallet
INV00000811,CUST00561,SRV000844,2022-12-20,2023-01-18,Basic,MYR,54.49,20.87,2.02,35.64,E Wallet
INV00000812,CUST00773,SRV000424,2019-07-13,2019-08-11,Enterprise,MYR,257.26,19.55,14.26,251.97,Credit Card
INV00000813,CUST01099,SRV000829,2025-03-20,2025-04-18,Enterprise,MYR,155.58,35.8,7.19,126.97,FPX
INV00000814,CUST01185,SRV000726,2018-07-30,2018-08-28,Basic,MYR,49.52,1.33,2.89,51.08,E Wallet
INV00000815,CUST00192,SRV000076,2024-01-16,2024-02-14,Basic,MYR,179.36,2.67,10.6,187.29,Credit Card
INV00000816,CUST00793,SRV000447,2025-01-12,2025-02-10,Enterprise,MYR,2064.33,9.34,123.3,2178.29,Direct Debit
INV00000817,CUST01085,SRV000099,2021-04-05,2021-05-04,Standard,MYR,240.59,48.8,11.51,203.3,Direct Debit
INV00000818,CUST00867,SRV000760,2024-10-03,2024-11-01,Enterprise,MYR,352.56,3.89,20.92,369.59,E Wallet
INV00000819,CUST00022,SRV001176,2025-07-03,2025-08-01,Basic,MYR,239.65,13.06,13.6,240.19,Bank Transfer
INV00000820,CUST00329,SRV000856,2021-12-01,2021-12-30,Enterprise,MYR,181.31,0.64,10.84,191.51,E Wallet
INV00000821,CUST00407,SRV000369,2025-10-20,2025-11-18,Premium,MYR,772.28,4.61,46.06,813.73,Bank Transfer
INV00000822,CUST00602,SRV000241,2020-07-01,2020-07-30,Premium,MYR,1164.57,45.01,67.17,1186.73,Bank Transfer
INV00000823,CUST01085,SRV001252,2020-10-26,2020-11-24,Standard,MYR,265.22,26.09,14.35,253.48,Direct Debit
INV00000824,CUST00405,SRV001250,2024-07-04,2024-08-02,Basic,MYR,194.36,47.27,8.83,155.92,Credit Card
INV00000825,CUST01027,SRV000922,2022-07-01,2022-07-30,Enterprise,MYR,516.27,47.78,28.11,496.6,FPX
INV00000826,CUST00267,SRV000192,2023-09-29,2023-10-28,Enterprise,MYR,766.09,16.64,44.97,794.42,Direct Debit
INV00000827,CUST00914,SRV000048,2021-12-30,2022-01-28,Premium,MYR,1197.69,41.29,69.38,1225.78,FPX
INV00000828,CUST00558,SRV000695,2022-07-03,2022-08-01,Premium,MYR,1159.15,5.26,69.23,1223.12,Direct Debit
INV00000829,CUST01083,SRV000913,2020-01-25,2020-02-23,Premium,MYR,730.54,31.04,41.97,741.47,Credit Card
INV00000830,CUST00041,SRV000108,2020-12-27,2021-01-25,Premium,MYR,2558.11,19.68,152.31,2690.74,FPX
INV00000831,CUST00170,SRV000406,2021-04-18,2021-05-17,Premium,MYR,1032.27,24.79,60.45,1067.93,Bank Transfer
INV00000832,CUST01193,SRV001138,2023-05-17,2023-06-15,Enterprise,MYR,702.71,44.12,39.52,698.11,Direct Debit
INV00000833,CUST01078,SRV000967,2020-10-06,2020-11-04,Premium,MYR,651.81,16.25,38.13,673.69,FPX
INV00000834,CUST00930,SRV000154,2022-01-26,2022-02-24,Basic,MYR,166.76,34.94,7.91,139.73,Direct Debit
INV00000835,CUST00718,SRV001012,2024-07-27,2024-08-25,Premium,MYR,977.99,6.83,58.27,1029.43,Credit Card
INV00000836,CUST00027,SRV000003,2025-08-03,2025-09-01,Premium,MYR,261.01,22.91,14.29,252.39,FPX
INV00000837,CUST00306,SRV000092,2022-08-11,2022-09-09,Basic,MYR,55.53,1.29,3.25,57.49,Credit Card
INV00000838,CUST01188,SRV001009,2024-01-16,2024-02-14,Standard,MYR,231.75,5.78,13.56,239.53,Credit Card
INV00000839,CUST00638,SRV000511,2020-05-27,2020-06-25,Basic,MYR,41.87,43.27,-0.08,-1.48,E Wallet
INV00000840,CUST00494,SRV001030,2024-03-28,2024-04-26,Basic,MYR,55.94,12.85,2.59,45.68,Direct Debit
INV00000841,CUST00473,SRV000199,2025-05-04,2025-06-02,Standard,MYR,200.67,30.73,10.2,180.14,Credit Card
INV00000842,CUST00728,SRV001182,2020-07-27,2020-08-25,Premium,MYR,295.63,26.01,16.18,285.8,E Wallet
INV00000843,CUST00722,SRV000725,2019-03-20,2019-04-18,Enterprise,MYR,1496.46,28.13,88.1,1556.43,FPX
INV00000844,CUST00733,SRV001022,2024-11-09,2024-12-08,Premium,MYR,224.97,44.79,10.81,190.99,E Wallet
INV00000845,CUST01085,SRV000099,2020-02-10,2020-03-10,Standard,MYR,413.63,14.45,23.95,423.13,Direct Debit
INV00000846,CUST00497,SRV001376,2025-10-07,2025-11-05,Standard,MYR,217.7,21.71,11.76,207.75,FPX
INV00000847,CUST00634,SRV001325,2024-05-24,2024-06-22,Standard,MYR,375.79,49.26,19.59,346.12,E Wallet
INV00000848,CUST00418,SRV001413,2025-01-03,2025-02-01,Standard,MYR,272.61,0.93,16.3,287.98,Credit Card
INV00000849,CUST01087,SRV000551,2024-09-25,2024-10-24,Standard,MYR,167.75,19.08,8.92,157.59,Credit Card
INV00000850,CUST00407,SRV000369,2025-07-22,2025-08-20,Enterprise,MYR,1306.85,20.61,77.17,1363.41,Bank Transfer
INV00000851,CUST00442,SRV001477,2022-02-14,2022-03-15,Premium,MYR,736.84,35.36,42.09,743.57,Bank Transfer
INV00000852,CUST01175,SRV001204,2022-01-18,2022-02-16,Enterprise,MYR,903.21,40.42,51.77,914.56,Bank Transfer
INV00000853,CUST00544,SRV000513,2024-10-08,2024-11-06,Basic,MYR,222.99,33.43,11.37,200.93,E Wallet
INV00000854,CUST01027,SRV000922,2022-01-02,2022-01-31,Enterprise,MYR,273.63,30.32,14.6,257.91,FPX
INV00000855,CUST00635,SRV000130,2023-02-20,2023-03-21,Basic,MYR,39.85,11.66,1.69,29.88,Bank Transfer
INV00000856,CUST00078,SRV000603,2020-12-06,2021-01-04,Enterprise,MYR,733.81,39.24,41.67,736.24,FPX
INV00000857,CUST00102,SRV000623,2023-08-27,2023-09-25,Standard,MYR,165.72,35.81,7.79,137.7,Credit Card
INV00000858,CUST01137,SRV000460,2022-03-31,2022-04-29,Standard,MYR,126.12,18.89,6.43,113.66,FPX
INV00000859,CUST00047,SRV001320,2020-09-15,2020-10-14,Basic,MYR,39.74,48.46,-0.52,-9.24,E Wallet
INV00000860,CUST00485,SRV000127,2020-03-18,2020-04-16,Enterprise,MYR,434.93,11.14,25.43,449.22,Direct Debit
INV00000861,CUST00422,SRV000959,2025-08-08,2025-09-06,Enterprise,MYR,775.62,37.69,44.28,782.21,Bank Transfer
INV00000862,CUST00458,SRV000215,2020-07-31,2020-08-29,Premium,MYR,575.05,8.99,33.96,600.02,FPX
INV00000863,CUST01078,SRV001173,2019-12-26,2020-01-24,Premium,MYR,405.98,46.62,21.56,380.92,FPX
INV00000864,CUST00149,SRV000340,2020-10-08,2020-11-06,Premium,MYR,314.89,39.81,16.5,291.58,Credit Card
INV00000865,CUST01018,SRV000322,2020-03-18,2020-04-16,Enterprise,MYR,409.67,47.53,21.73,383.87,Credit Card
INV00000866,CUST01196,SRV000161,2023-08-24,2023-09-22,Premium,MYR,1226.34,44.87,70.89,1252.36,Bank Transfer
INV00000867,CUST00584,SRV000327,2022-01-20,2022-02-18,Enterprise,MYR,469.76,36.76,25.98,458.98,FPX
INV00000868,CUST00814,SRV001072,2025-05-02,2025-05-31,Standard,MYR,139.63,18.9,7.24,127.97,Direct Debit
INV00000869,CUST00326,SRV000875,2019-10-02,2019-10-31,Enterprise,MYR,476.32,8.0,28.1,496.42,Bank Transfer
INV00000870,CUST00627,SRV000636,2025-02-18,2025-03-19,Enterprise,MYR,700.9,18.03,40.97,723.84,Bank Transfer
INV00000871,CUST00821,SRV000268,2025-03-17,2025-04-15,Basic,MYR,50.53,27.84,1.36,24.05,Credit Card
INV00000872,CUST01081,SRV000676,2025-06-21,2025-07-20,Basic,MYR,214.12,15.03,11.95,211.04,Credit Card
INV00000873,CUST00504,SRV000604,2025-06-08,2025-07-07,Premium,MYR,1096.24,44.06,63.13,1115.31,Credit Card
INV00000874,CUST01091,SRV001128,2023-04-18,2023-05-17,Basic,MYR,42.87,44.18,-0.08,-1.39,Direct Debit
INV00000875,CUST00641,SRV000407,2025-03-01,2025-03-30,Basic,MYR,44.08,49.0,-0.3,-5.22,Direct Debit
INV00000876,CUST00689,SRV000799,2021-04-17,2021-05-16,Basic,MYR,114.7,49.95,3.88,68.63,Direct Debit
INV00000877,CUST00078,SRV000603,2021-02-04,2021-03-05,Enterprise,MYR,1495.36,6.87,89.31,1577.8,FPX
INV00000878,CUST01022,SRV001457,2022-10-30,2022-11-28,Enterprise,MYR,1484.68,9.17,88.53,1564.04,Credit Card
INV00000879,CUST00585,SRV001139,2024-06-27,2024-07-26,Premium,MYR,2664.47,17.23,158.83,2806.07,FPX
INV00000880,CUST00579,SRV000413,2022-01-23,2022-02-21,Enterprise,MYR,160.83,44.6,6.97,123.2,Credit Card
INV00000881,CUST00477,SRV000214,2025-11-06,2025-12-05,Standard,MYR,180.16,34.8,8.72,154.08,Direct Debit
INV00000882,CUST00506,SRV001058,2020-05-23,2020-06-21,Premium,MYR,298.41,3.11,17.72,313.02,E Wallet
INV00000883,CUST00572,SRV001456,2020-01-21,2020-02-19,Premium,MYR,742.82,11.94,43.85,774.73,Direct Debit
INV00000884,CUST00068,SRV000568,2025-10-17,2025-11-15,Standard,MYR,150.52,26.39,7.45,131.58,Credit Card
INV00000885,CUST00925,SRV001235,2025-06-26,2025-07-25,Enterprise,MYR,651.18,37.68,36.81,650.31,E Wallet
INV00000886,CUST01073,SRV001041,2018-11-12,2018-12-11,Standard,MYR,411.5,28.0,23.01,406.51,Direct Debit
INV00000887,CUST00969,SRV000222,2019-02-03,2019-03-04,Enterprise,MYR,1178.59,35.42,68.59,1211.76,Direct Debit
INV00000888,CUST00390,SRV000297,2022-03-13,2022-04-11,Premium,MYR,795.21,45.74,44.97,794.44,Credit Card
INV00000889,CUST00005,SRV000456,2020-12-31,2021-01-29,Premium,MYR,179.79,10.0,10.19,179.98,FPX
INV00000890,CUST00150,SRV000729,2020-06-08,2020-07-07,Premium,MYR,1045.47,40.13,60.32,1065.66,Bank Transfer
INV00000891,CUST00194,SRV000908,2024-05-09,2024-06-07,Enterprise,MYR,1618.09,43.36,94.48,1669.21,FPX
INV00000892,CUST01199,SRV000685,2020-06-16,2020-07-15,Standard,MYR,410.92,9.51,24.08,425.49,Bank Transfer
INV00000893,CUST00751,SRV000653,2025-07-07,2025-08-05,Premium,MYR,164.65,32.62,7.92,139.95,E Wallet
INV00000894,CUST00535,SRV000804,2023-06-21,2023-07-20,Basic,MYR,43.18,49.87,-0.4,-7.09,Credit Card
INV00000895,CUST00663,SRV000140,2025-02-08,2025-03-09,Premium,MYR,781.86,23.59,45.5,803.77,E Wallet
INV00000896,CUST00637,SRV000174,2022-01-29,2022-02-27,Premium,MYR,1280.27,36.73,74.61,1318.15,FPX
INV00000897,CUST00735,SRV000307,2023-07-10,2023-08-08,Premium,MYR,274.69,35.44,14.35,253.6,Direct Debit
INV00000898,CUST00192,SRV001314,2023-11-08,2023-12-07,Basic,MYR,227.43,13.22,12.85,227.06,Credit Card
