service_id,customer_id,service_category,service_status,region,access_technology,router_model,device_os,sla_tier,service_start_date,service_end_date,bandwidth_mbps,monthly_usage_gb,avg_latency_ms,jitter_ms,monthly_outages
SRV000973,CUST00867,Cloud Storage,Active,Northern,4G/LTE,ZTE ZXHN F670L,Windows,Bronze,2023-10-11,,100,765,43,27,3
SRV000974,CUST00853,Unifi Business,Suspended,Central,Fibre,Nokia G 2425G A,Windows,Platinum,2020-11-14,,800,1728,12,13,1
SRV000975,CUST00835,Unifi Home,Active,Northern,DSL,TP Link Archer A6,Android,Silver,2021-08-27,,100,648,106,19,2
SRV000976,CUST00851,Mobile Postpaid,Active,Central,4G/LTE,TP Link Archer A6,Android,Silver,2023-12-08,,100,123,24,19,1
SRV000977,CUST00167,Mobile Postpaid,Active,Southern,4G/LTE,Nokia G 2425G A,Linux,Gold,2021-01-22,,100,144,55,10,4
SRV000978,CUST00987,Cloud Storage,Provisioning,Central,Fibre,Nokia G 2425G A,Linux,Gold,2022-11-15,,500,431,20,21,0
SRV000979,CUST00533,Cloud Compute,Active,Northern,Fibre,Huawei HG8145V5,Windows,Gold,2020-10-23,,1000,612,9,8,0
SRV000980,CUST00247,Mobile Postpaid,Active,East Coast,4G/LTE,Nokia G 2425G A,Embedded,Silver,2020-10-02,,100,119,33,4,6
SRV000981,CUST00186,Cloud Storage,Active,Central,4G/LTE,ZTE ZXHN F670L,macOS,Bronze,2024-12-11,,300,895,20,14,6
SRV000982,CUST00308,Mobile Postpaid,Active,East Coast,4G/LTE,Huawei HG8145V5,Windows,Bronze,2024-10-03,,100,145,49,12,3
SRV000983,CUST00593,Mobile Postpaid,Provisioning,Sabah,4G/LTE,ZTE ZXHN F670L,Android,Silver,2019-09-20,,30,75,74,24,1
SRV000984,CUST00961,Mobile Postpaid,Active,Northern,5G,TP Link Archer A6,macOS,Bronze,2019-01-31,,100,117,16,24,6
SRV000985,CUST00666,Mobile Postpaid,Provisioning,Northern,5G,TP Link Archer A6,Linux,Bronze,2019-06-21,,30,23,17,27,4
SRV000986,CUST00007,Cloud Storage,Suspended,Central,4G/LTE,Nokia G 2425G A,Windows,Silver,2020-03-11,,100,1251,41,7,5
SRV000987,CUST00132,Unifi Business,Active,Sabah,DSL,Nokia G 2425G A,Android,Silver,2023-05-13,,100,1857,106,21,3
SRV000988,CUST00869,Cloud Storage,Active,Southern,5G,Nokia G 2425G A,Windows,Bronze,2024-08-19,,100,1431,17,6,3
SRV000989,CUST00669,Cloud Compute,Active,Northern,Fibre,Huawei HG8145V5,Embedded,Bronze,2022-06-30,,300,1467,13,1,0
SRV000990,CUST01005,Cloud Storage,Active,Northern,4G/LTE,Huawei HG8145V5,Embedded,Gold,2025-02-20,,300,418,65,9,5
SRV000991,CUST00703,Cloud Compute,Suspended,Northern,5G,TP Link Archer A6,Linux,Silver,2021-07-20,2023-06-06,500,197,17,2,2
SRV000992,CUST00825,Cloud Storage,Active,Northern,5G,ZTE ZXHN F670L,iOS,Silver,2019-08-31,,500,410,19,28,6
SRV000993,CUST00599,Unifi Home,Active,Sabah,Fibre,Nokia G 2425G A,macOS,Bronze,2024-05-20,,300,208,7,11,0
SRV000994,CUST00567,IoT Connectivity,Active,Central,5G,D Link DIR 842,Windows,Gold,2023-03-27,,1000,273,23,28,2
SRV000995,CUST00903,Managed Security,Suspended,Central,Fibre,Nokia G 2425G A,iOS,Platinum,2021-10-17,,1000,322,15,22,1
SRV000996,CUST01155,Unifi Business,Suspended,East Coast,DSL,Nokia G 2425G A,Windows,Gold,2021-12-11,,500,588,112,24,6
SRV000997,CUST00656,Cloud Storage,Active,Sabah,5G,D Link DIR 842,Android,Silver,2018-05-22,,1000,802,30,11,0
SRV000998,CUST00070,Unifi Home,Provisioning,East Coast,Fibre,D Link DIR 842,Embedded,Bronze,2022-02-06,,300,626,16,30,2
SRV000999,CUST00386,Cloud Storage,Suspended,Central,Fibre,Nokia G 2425G A,Windows,Bronze,2018-10-03,,100,950,17,4,2
SRV001000,CUST00671,Cloud Compute,Active,Central,4G/LTE,Nokia G 2425G A,Linux,Gold,2023-11-07,,300,101,62,5,0
SRV001001,CUST00458,Cloud Compute,Active,Sabah,4G/LTE,ZTE ZXHN F670L,Android,Silver,2019-04-21,,1000,911,74,16,3
SRV001002,CUST00451,Managed Security,Active,Central,Fibre,Huawei HG8145V5,Embedded,Silver,2021-04-27,,500,1130,12,29,1
SRV001003,CUST00741,Cloud Storage,Active,Central,5G,ZTE ZXHN F670L,macOS,Silver,2019-10-23,,500,930,20,16,6
SRV001004,CUST00588,Cloud Compute,Active,Northern,5G,D Link DIR 842,Android,Silver,2023-10-17,,1000,512,29,8,0
SRV001005,CUST00804,Cloud Compute,Provisioning,East Coast,Fibre,Nokia G 2425G A,Embedded,Platinum,2020-01-28,,1000,1225,20,24,0
SRV001006,CUST00103,Cloud Storage,Active,East Coast,4G/LTE,D Link DIR 842,macOS,Silver,2019-04-13,,500,534,26,5,4
SRV001007,CUST00361,Cloud Storage,Suspended,Northern,5G,Huawei HG8145V5,Windows,Bronze,2023-11-11,,100,166,28,11,4
SRV001008,CUST00106,Cloud Storage,Active,East Coast,Fibre,TP Link Archer A6,Linux,Silver,2023-04-12,,1000,126,6,1,0
SRV001009,CUST01188,Unifi Business,Terminated,Central,DSL,D Link DIR 842,iOS,Gold,2022-08-24,2023-12-08,800,1103,109,21,2
SRV001010,CUST01017,Cloud Compute,Active,Northern,5G,Nokia G 2425G A,iOS,Gold,2024-10-21,,100,1235,29,9,0
SRV001011,CUST00432,Unifi Home,Active,East Coast,Fibre,Nokia G 2425G A,Linux,Bronze,2023-09-25,,300,493,8,7,0
SRV001012,CUST00718,Cloud Compute,Active,Sabah,4G/LTE,Nokia G 2425G A,Embedded,Bronze,2023-10-31,,300,834,60,3,0
SRV001013,CUST00178,IoT Connectivity,Provisioning,Central,Fibre,TP Link Archer A6,macOS,Silver,2023-09-29,,500,440,14,3,0
SRV001014,CUST00643,Cloud Storage,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Silver,2021-05-22,,300,605,55,18,5
SRV001015,CUST00917,Cloud Storage,Terminated,Central,5G,D Link DIR 842,Android,Platinum,2018-04-07,2020-03-11,300,1172,28,11,6
SRV001016,CUST00146,Cloud Compute,Provisioning,East Coast,5G,ZTE ZXHN F670L,Embedded,Silver,2020-05-23,,1000,1226,16,18,3
SRV001017,CUST00588,Cloud Storage,Provisioning,Northern,4G/LTE,Huawei HG8145V5,Android,Gold,2023-11-01,,300,934,35,6,5
SRV001018,CUST01165,Cloud Compute,Active,Sarawak,4G/LTE,D Link DIR 842,Embedded,Bronze,2021-10-05,,1000,596,52,6,0
SRV001019,CUST00967,Unifi Home,Active,Northern,Fibre,ZTE ZXHN F670L,macOS,Bronze,2022-12-23,,300,1889,8,3,1
SRV001020,CUST01044,Managed Security,Active,Central,5G,D Link DIR 842,Linux,Gold,2018-09-28,,100,1314,14,23,6
SRV001021,CUST01145,IoT Connectivity,Active,Northern,Fibre,Huawei HG8145V5,Android,Platinum,2024-08-13,,1000,754,19,9,0
SRV001022,CUST00733,IoT Connectivity,Active,East Coast,Fibre,Huawei HG8145V5,Embedded,Gold,2023-11-15,,1000,126,17,15,1
SRV001023,CUST01086,Managed Security,Active,Southern,4G/LTE,Huawei HG8145V5,Windows,Gold,2020-07-26,,300,874,40,11,6
SRV001024,CUST00954,Unifi Home,Active,Central,Fibre,Nokia G 2425G A,Linux,Bronze,2020-02-18,,500,394,14,11,0
SRV001025,CUST00927,Cloud Storage,Provisioning,East Coast,5G,D Link DIR 842,Embedded,Silver,2024-09-03,,300,761,14,24,3
SRV001026,CUST01175,Unifi Business,Provisioning,Central,DSL,TP Link Archer A6,Android,Gold,2021-04-06,,100,844,135,16,1
SRV001027,CUST00476,IoT Connectivity,Suspended,Central,Fibre,TP Link Archer A6,Linux,Silver,2020-10-04,,100,1429,16,2,2
SRV001028,CUST00848,IoT Connectivity,Active,Sabah,4G/LTE,Nokia G 2425G A,iOS,Gold,2024-04-08,,100,1293,34,9,3
SRV001029,CUST00663,Unifi Business,Active,Northern,Fibre,Nokia G 2425G A,Linux,Bronze,2024-06-24,,500,1728,16,13,0
SRV001030,CUST00494,Mobile Postpaid,Provisioning,Sabah,5G,Huawei HG8145V5,Windows,Silver,2023-11-29,,30,91,20,15,0
SRV001031,CUST00695,Unifi Home,Active,East Coast,DSL,TP Link Archer A6,Embedded,Bronze,2020-08-12,,300,1024,104,18,4
SRV001032,CUST00016,Cloud Compute,Suspended,East Coast,5G,Huawei HG8145V5,Linux,Bronze,2019-05-11,,1000,429,26,30,5
SRV001033,CUST00774,Cloud Storage,Terminated,Southern,5G,D Link DIR 842,Linux,Silver,2019-02-26,2020-02-01,1000,150,16,22,4
SRV001034,CUST00706,Cloud Storage,Active,Northern,5G,Huawei HG8145V5,Linux,Gold,2020-10-20,,300,351,29,5,1
SRV001035,CUST01172,Cloud Storage,Active,Sarawak,4G/LTE,Huawei HG8145V5,Embedded,Silver,2019-07-15,,100,902,31,12,1
SRV001036,CUST01188,Cloud Storage,Suspended,Central,Fibre,Nokia G 2425G A,Windows,Silver,2022-08-31,2023-09-09,100,1204,10,11,2
SRV001037,CUST01086,Cloud Compute,Active,Southern,Fibre,ZTE ZXHN F670L,iOS,Silver,2020-06-24,,100,515,10,17,0
SRV001038,CUST00883,Managed Security,Active,East Coast,4G/LTE,TP Link Archer A6,macOS,Bronze,2022-02-09,,1000,837,48,4,3
SRV001039,CUST01032,IoT Connectivity,Provisioning,Sabah,4G/LTE,Huawei HG8145V5,Android,Silver,2020-09-24,,100,1174,46,6,6
SRV001040,CUST01106,Managed Security,Terminated,Southern,5G,D Link DIR 842,Windows,Platinum,2024-03-04,2025-03-04,1000,891,11,22,5
SRV001041,CUST01073,IoT Connectivity,Active,Sabah,Fibre,Nokia G 2425G A,iOS,Gold,2018-05-16,,1000,462,14,13,1
SRV001042,CUST00438,Cloud Storage,Active,Northern,5G,Huawei HG8145V5,iOS,Bronze,2022-06-20,,500,893,11,4,3
SRV001043,CUST00323,Cloud Storage,Terminated,Northern,Fibre,Nokia G 2425G A,Android,Bronze,2022-12-17,2025-03-03,1000,738,6,17,1
SRV001044,CUST01024,Cloud Storage,Active,Northern,4G/LTE,ZTE ZXHN F670L,Linux,Gold,2020-06-01,,500,1435,65,8,6
SRV001045,CUST00071,Mobile Postpaid,Terminated,Central,5G,ZTE ZXHN F670L,Linux,Bronze,2023-05-13,,30,56,26,9,2
SRV001046,CUST00652,Cloud Compute,Active,Central,Fibre,Nokia G 2425G A,Embedded,Bronze,2022-12-18,,1000,411,10,29,2
SRV001047,CUST00721,Unifi Home,Provisioning,Sabah,Fibre,ZTE ZXHN F670L,macOS,Bronze,2024-09-02,,100,274,17,24,1
SRV001048,CUST00090,Unifi Home,Active,Central,Fibre,ZTE ZXHN F670L,Windows,Bronze,2024-02-13,,100,1105,13,20,2
SRV001049,CUST00688,Mobile Postpaid,Active,East Coast,5G,D Link DIR 842,iOS,Gold,2022-06-17,,30,26,23,13,5
SRV001050,CUST01007,IoT Connectivity,Active,Northern,5G,D Link DIR 842,iOS,Gold,2023-05-03,,100,981,21,2,6
SRV001051,CUST00364,Cloud Storage,Active,East Coast,Fibre,Nokia G 2425G A,macOS,Silver,2020-09-10,,500,128,19,3,0
SRV001052,CUST00032,Managed Security,Provisioning,Central,4G/LTE,Nokia G 2425G A,Windows,Bronze,2018-03-16,,100,808,60,30,5
SRV001053,CUST00063,Cloud Storage,Active,Sarawak,Fibre,TP Link Archer A6,macOS,Bronze,2022-12-11,,300,349,20,25,0
SRV001054,CUST00522,Cloud Storage,Active,East Coast,5G,TP Link Archer A6,Windows,Silver,2022-04-20,,300,1252,27,23,1
SRV001055,CUST00600,IoT Connectivity,Active,Southern,Fibre,Huawei HG8145V5,macOS,Platinum,2019-12-14,,100,830,10,2,2
SRV001056,CUST00726,Mobile Postpaid,Active,Southern,4G/LTE,D Link DIR 842,macOS,Bronze,2018-09-25,,100,130,30,11,0
SRV001057,CUST00671,Unifi Business,Active,Central,Fibre,Huawei HG8145V5,Windows,Gold,2023-11-27,,100,674,14,8,0
SRV001058,CUST00506,Cloud Compute,Active,East Coast,4G/LTE,Huawei HG8145V5,Linux,Silver,2019-04-29,,300,590,55,8,4
SRV001059,CUST00577,Cloud Compute,Active,Central,4G/LTE,Huawei HG8145V5,Linux,Silver,2024-04-25,,500,531,58,19,4
SRV001060,CUST00545,Mobile Postpaid,Suspended,Central,4G/LTE,Nokia G 2425G A,Android,Bronze,2020-08-08,,100,85,72,4,2
SRV001061,CUST01140,Cloud Storage,Provisioning,Sabah,Fibre,Nokia G 2425G A,Embedded,Bronze,2020-04-08,,100,781,6,25,1
SRV001062,CUST01047,Managed Security,Provisioning,Sarawak,5G,Nokia G 2425G A,Android,Gold,2018-09-23,,300,532,24,16,1
SRV001063,CUST00215,Unifi Home,Active,Southern,Fibre,TP Link Archer A6,Windows,Bronze,2021-07-08,,300,1363,8,23,0
SRV001064,CUST00966,Unifi Business,Active,Southern,Fibre,ZTE ZXHN F670L,Android,Silver,2022-03-05,,500,1007,13,30,2
SRV001065,CUST00812,Cloud Storage,Provisioning,East Coast,5G,Huawei HG8145V5,Linux,Silver,2018-03-08,,1000,929,22,1,3
SRV001066,CUST00277,Mobile Postpaid,Active,Central,5G,TP Link Archer A6,Linux,Bronze,2018-09-24,,30,47,27,1,1
SRV001067,CUST00894,IoT Connectivity,Active,Central,4G/LTE,Huawei HG8145V5,Windows,Gold,2024-03-22,,500,109,39,7,4
SRV001068,CUST00506,Cloud Storage,Active,East Coast,Fibre,Huawei HG8145V5,Linux,Gold,2019-06-08,,500,1089,19,12,0
SRV001069,CUST00882,Managed Security,Active,Northern,4G/LTE,ZTE ZXHN F670L,iOS,Gold,2019-01-19,,1000,502,45,16,4
SRV001070,CUST00143,Cloud Storage,Active,Southern,5G,Nokia G 2425G A,Android,Bronze,2022-08-12,,1000,889,18,6,4
SRV001071,CUST01056,Cloud Compute,Provisioning,Northern,Fibre,ZTE ZXHN F670L,iOS,Platinum,2023-11-25,,300,1327,16,5,2
SRV001072,CUST00814,Unifi Business,Active,Northern,Fibre,TP Link Archer A6,iOS,Silver,2024-12-21,,800,684,14,23,0
SRV001073,CUST00191,Unifi Home,Active,Northern,DSL,D Link DIR 842,Embedded,Bronze,2020-12-02,,500,1689,142,7,5
SRV001074,CUST00921,Managed Security,Active,East Coast,4G/LTE,Nokia G 2425G A,Android,Gold,2018-08-17,,1000,1193,24,20,2
SRV001075,CUST00747,Managed Security,Terminated,Sarawak,5G,Nokia G 2425G A,Linux,Platinum,2023-04-01,,1000,292,11,22,1
SRV001076,CUST00514,Unifi Home,Active,East Coast,Fibre,D Link DIR 842,macOS,Gold,2022-02-20,,100,304,5,10,0
SRV001077,CUST01018,Cloud Storage,Active,Sabah,4G/LTE,TP Link Archer A6,iOS,Bronze,2019-09-01,,100,1129,62,26,4
SRV001078,CUST00935,Cloud Storage,Suspended,East Coast,4G/LTE,D Link DIR 842,macOS,Silver,2024-06-21,2025-12-08,1000,470,34,14,1
SRV001079,CUST00632,Unifi Home,Active,Northern,Fibre,TP Link Archer A6,Linux,Platinum,2019-09-05,,800,426,9,13,1
SRV001080,CUST00978,Cloud Compute,Active,Central,Fibre,Nokia G 2425G A,iOS,Gold,2019-06-04,,100,440,20,25,2
SRV001081,CUST01094,Cloud Compute,Terminated,Southern,Fibre,TP Link Archer A6,macOS,Platinum,2024-01-01,2024-04-06,1000,152,14,4,2
SRV001082,CUST00713,Cloud Compute,Suspended,East Coast,Fibre,D Link DIR 842,Embedded,Bronze,2022-05-09,,500,539,19,29,1
SRV001083,CUST00417,Unifi Home,Active,Southern,Fibre,D Link DIR 842,Linux,Bronze,2022-04-08,,800,1738,13,9,2
SRV001084,CUST00196,Cloud Storage,Provisioning,Northern,Fibre,ZTE ZXHN F670L,Android,Gold,2025-01-22,,100,1010,16,14,0
SRV001085,CUST00306,Mobile Postpaid,Provisioning,Northern,5G,ZTE ZXHN F670L,Embedded,Bronze,2020-06-19,,100,144,15,19,3
SRV001086,CUST01074,Mobile Postpaid,Active,Southern,4G/LTE,TP Link Archer A6,iOS,Bronze,2023-10-28,,100,86,57,23,3
SRV001087,CUST01180,Mobile Postpaid,Suspended,Northern,4G/LTE,ZTE ZXHN F670L,Embedded,Gold,2019-10-09,,30,125,46,21,6
SRV001088,CUST00659,Cloud Storage,Active,Central,5G,Nokia G 2425G A,Linux,Gold,2023-07-23,,300,1465,25,30,0
SRV001089,CUST00123,Cloud Storage,Active,Northern,4G/LTE,Huawei HG8145V5,Windows,Gold,2021-02-25,,100,980,64,26,3
SRV001090,CUST00942,Unifi Home,Active,East Coast,Fibre,D Link DIR 842,Android,Silver,2022-06-06,,800,792,12,23,0
SRV001091,CUST00527,Unifi Home,Terminated,Northern,Fibre,D Link DIR 842,Android,Bronze,2021-08-21,2022-12-06,100,1037,17,28,1
SRV001092,CUST00953,Cloud Compute,Active,Southern,Fibre,D Link DIR 842,Android,Platinum,2019-05-29,,1000,310,19,14,0
SRV001093,CUST00668,Unifi Home,Active,East Coast,DSL,TP Link Archer A6,iOS,Platinum,2019-07-02,,300,1366,83,23,2
SRV001094,CUST00432,Unifi Home,Active,East Coast,DSL,D Link DIR 842,Linux,Bronze,2023-08-10,,800,270,98,24,2
SRV001095,CUST00639,Mobile Postpaid,Terminated,Central,4G/LTE,Huawei HG8145V5,macOS,Bronze,2020-03-12,,100,89,76,16,1
SRV001096,CUST00688,Cloud Storage,Active,East Coast,5G,D Link DIR 842,Linux,Platinum,2022-07-17,,300,1438,11,22,1
SRV001097,CUST00893,Unifi Home,Active,East Coast,DSL,TP Link Archer A6,Embedded,Silver,2022-08-08,,100,1558,103,13,0
SRV001098,CUST00487,Cloud Compute,Active,East Coast,4G/LTE,D Link DIR 842,iOS,Bronze,2022-05-30,,300,1476,23,27,6
SRV001099,CUST00885,Cloud Storage,Active,Central,5G,TP Link Archer A6,Windows,Silver,2019-03-16,,300,1400,15,9,1
SRV001100,CUST00234,Managed Security,Terminated,Sarawak,5G,Huawei HG8145V5,Windows,Silver,2019-07-31,,1000,250,24,18,5
SRV001101,CUST00025,Cloud Compute,Active,Northern,Fibre,Huawei HG8145V5,macOS,Bronze,2021-03-07,,1000,559,10,4,0
SRV001102,CUST00775,Managed Security,Suspended,Central,4G/LTE,Nokia G 2425G A,Linux,Silver,2023-09-07,2026-06-04,500,373,46,4,2
SRV001103,CUST00245,Unifi Business,Active,Central,DSL,TP Link Archer A6,Embedded,Silver,2018-03-19,,100,945,100,20,2
SRV001104,CUST00074,Cloud Storage,Active,Southern,5G,TP Link Archer A6,Android,Bronze,2020-07-07,,500,1479,28,19,6
SRV001105,CUST01119,Cloud Storage,Provisioning,Northern,5G,Nokia G 2425G A,Linux,Silver,2024-03-23,,300,742,23,1,0
SRV001106,CUST00785,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,Windows,Bronze,2019-06-30,,100,112,24,28,4
SRV001107,CUST00412,Cloud Storage,Suspended,Sabah,5G,Nokia G 2425G A,Windows,Bronze,2018-07-19,,300,647,18,26,6
SRV001108,CUST00685,Unifi Home,Provisioning,Northern,Fibre,D Link DIR 842,Linux,Silver,2021-04-10,,300,750,18,25,0
SRV001109,CUST00813,Cloud Compute,Provisioning,Central,Fibre,TP Link Archer A6,iOS,Gold,2024-04-05,,500,608,9,26,0
SRV001110,CUST00262,Cloud Storage,Terminated,Central,5G,ZTE ZXHN F670L,Embedded,Gold,2020-05-13,,100,652,26,23,0
SRV001111,CUST00344,Cloud Storage,Active,Sarawak,4G/LTE,Nokia G 2425G A,Windows,Bronze,2024-05-15,,500,604,48,25,6
SRV001112,CUST00619,IoT Connectivity,Provisioning,Central,4G/LTE,ZTE ZXHN F670L,iOS,Gold,2022-01-07,,100,1098,68,30,4
SRV001113,CUST00512,Unifi Business,Provisioning,Central,Fibre,ZTE ZXHN F670L,Windows,Gold,2024-09-15,,1000,1987,5,11,2
SRV001114,CUST01041,Unifi Home,Active,Northern,Fibre,Huawei HG8145V5,iOS,Bronze,2023-01-08,,500,268,8,23,2
SRV001115,CUST00099,Cloud Storage,Active,Central,4G/LTE,Huawei HG8145V5,Windows,Platinum,2021-02-09,,1000,1311,57,2,5
SRV001116,CUST00378,Unifi Home,Provisioning,Southern,DSL,ZTE ZXHN F670L,Linux,Silver,2018-12-03,,500,1056,82,29,1
SRV001117,CUST00154,Mobile Postpaid,Terminated,Southern,4G/LTE,D Link DIR 842,Linux,Gold,2021-12-19,,30,58,65,22,5
SRV001118,CUST00711,IoT Connectivity,Active,Northern,Fibre,D Link DIR 842,iOS,Bronze,2021-01-20,,500,1297,15,20,0
SRV001119,CUST00353,Cloud Storage,Active,East Coast,4G/LTE,Huawei HG8145V5,Android,Bronze,2020-02-02,,500,986,43,14,5
SRV001120,CUST00725,Managed Security,Provisioning,Northern,Fibre,D Link DIR 842,Linux,Silver,2024-03-29,,100,532,5,10,2
SRV001121,CUST00708,Unifi Home,Active,Northern,DSL,Nokia G 2425G A,Embedded,Silver,2023-03-05,,100,1014,114,12,0
SRV001122,CUST01083,Managed Security,Active,Northern,4G/LTE,Nokia G 2425G A,Windows,Silver,2018-12-21,,300,563,21,16,1
SRV001123,CUST00556,Cloud Storage,Active,Northern,Fibre,Huawei HG8145V5,Linux,Bronze,2019-07-19,,500,843,20,9,1
SRV001124,CUST01115,Cloud Storage,Active,Sarawak,4G/LTE,ZTE ZXHN F670L,Embedded,Bronze,2021-03-27,,300,1280,35,10,0
SRV001125,CUST01062,Mobile Postpaid,Active,Sabah,4G/LTE,Huawei HG8145V5,Embedded,Silver,2020-07-13,,100,150,27,19,1
SRV001126,CUST00032,Managed Security,Active,Central,5G,D Link DIR 842,macOS,Silver,2018-04-01,,1000,390,24,14,5
SRV001127,CUST00335,Cloud Compute,Active,East Coast,4G/LTE,Huawei HG8145V5,Android,Gold,2021-07-07,,500,572,77,9,0
SRV001128,CUST01091,Mobile Postpaid,Active,Northern,4G/LTE,TP Link Archer A6,Embedded,Platinum,2022-04-23,,30,61,77,26,6
SRV001129,CUST00275,Unifi Home,Active,Central,Fibre,ZTE ZXHN F670L,Embedded,Platinum,2019-12-15,,300,1355,14,12,0
SRV001130,CUST00274,Managed Security,Provisioning,East Coast,4G/LTE,TP Link Archer A6,Windows,Silver,2019-09-23,,300,668,26,29,6
SRV001131,CUST00578,Cloud Compute,Active,Southern,Fibre,Huawei HG8145V5,iOS,Platinum,2021-11-25,,100,1182,18,27,2
SRV001132,CUST00875,Cloud Storage,Suspended,Central,4G/LTE,ZTE ZXHN F670L,Linux,Bronze,2024-09-12,2027-12-01,500,1063,50,21,5
SRV001133,CUST00279,Unifi Home,Provisioning,Northern,Fibre,ZTE ZXHN F670L,Windows,Bronze,2019-06-18,,1000,712,12,24,1
SRV001134,CUST01143,Mobile Postpaid,Active,Northern,5G,Nokia G 2425G A,Linux,Bronze,2019-03-19,,100,76,16,28,5
SRV001135,CUST00579,Mobile Postpaid,Active,Central,5G,Nokia G 2425G A,iOS,Gold,2021-11-17,,30,87,14,12,6
SRV001136,CUST01009,Cloud Storage,Active,Central,Fibre,D Link DIR 842,Linux,Bronze,2020-12-01,,500,198,10,4,2
SRV001137,CUST01068,Cloud Compute,Active,Northern,Fibre,TP Link Archer A6,macOS,Bronze,2018-12-25,,300,875,11,17,0
SRV001138,CUST01193,Cloud Storage,Provisioning,Sabah,4G/LTE,D Link DIR 842,macOS,Gold,2022-04-22,,300,132,68,24,6
SRV001139,CUST00585,Managed Security,Active,Central,4G/LTE,Nokia G 2425G A,macOS,Silver,2022-09-06,,500,1015,68,16,0
SRV001140,CUST00786,IoT Connectivity,Provisioning,Central,4G/LTE,Huawei HG8145V5,Embedded,Gold,2019-10-03,,500,594,28,21,5
SRV001141,CUST00112,Mobile Postpaid,Terminated,East Coast,4G/LTE,TP Link Archer A6,Linux,Bronze,2024-02-12,2026-11-05,100,94,46,24,3
SRV001142,CUST00927,IoT Connectivity,Provisioning,East Coast,Fibre,Nokia G 2425G A,macOS,Gold,2024-09-20,,300,948,7,28,0
SRV001143,CUST01176,Cloud Storage,Active,Sabah,5G,TP Link Archer A6,macOS,Silver,2023-11-30,,100,1247,20,24,3
SRV001144,CUST00355,Cloud Compute,Terminated,Northern,5G,ZTE ZXHN F670L,Android,Gold,2023-07-23,,1000,1098,28,14,1
SRV001145,CUST00822,Cloud Compute,Active,Central,4G/LTE,D Link DIR 842,Windows,Silver,2022-09-04,,1000,1490,49,19,0
SRV001146,CUST00981,Mobile Postpaid,Suspended,East Coast,5G,ZTE ZXHN F670L,Android,Silver,2019-07-30,2020-02-03,30,27,13,24,2
SRV001147,CUST00365,Cloud Storage,Provisioning,Southern,4G/LTE,ZTE ZXHN F670L,Linux,Bronze,2020-04-20,,500,1100,40,19,2
SRV001148,CUST00221,Cloud Compute,Suspended,Central,Fibre,Nokia G 2425G A,Embedded,Bronze,2018-03-18,,100,1459,5,1,2
SRV001149,CUST00544,Cloud Compute,Active,Sarawak,5G,Huawei HG8145V5,Windows,Bronze,2023-03-31,,1000,1479,30,10,5
SRV001150,CUST00808,Managed Security,Active,Southern,4G/LTE,Huawei HG8145V5,macOS,Silver,2021-10-22,,300,191,80,12,0
SRV001151,CUST00936,Unifi Home,Active,Central,Fibre,TP Link Archer A6,Android,Bronze,2023-10-13,,500,621,12,11,0
SRV001152,CUST00885,Cloud Storage,Active,Central,5G,D Link DIR 842,Linux,Bronze,2019-03-07,,300,894,20,18,6
SRV001153,CUST00988,Cloud Compute,Active,Northern,4G/LTE,ZTE ZXHN F670L,Android,Bronze,2021-01-02,,1000,1327,25,9,0
SRV001154,CUST00964,Managed Security,Active,Central,4G/LTE,Huawei HG8145V5,macOS,Bronze,2018-03-31,,100,1452,56,20,0
SRV001155,CUST00986,Cloud Compute,Terminated,Sabah,5G,D Link DIR 842,macOS,Silver,2023-04-03,2024-06-04,1000,410,12,15,0
SRV001156,CUST00349,Cloud Compute,Provisioning,Northern,5G,D Link DIR 842,Linux,Silver,2024-03-07,,100,546,14,12,6
SRV001157,CUST00404,Cloud Storage,Terminated,Central,4G/LTE,TP Link Archer A6,Embedded,Bronze,2023-03-24,,1000,877,51,7,2
SRV001158,CUST00022,Cloud Storage,Terminated,Central,Fibre,ZTE ZXHN F670L,Embedded,Bronze,2025-01-14,,300,1436,14,26,1
SRV001159,CUST00791,Cloud Compute,Terminated,East Coast,5G,ZTE ZXHN F670L,iOS,Silver,2018-10-25,,300,1444,22,22,1
SRV001160,CUST00220,Cloud Storage,Active,Central,5G,TP Link Archer A6,Linux,Silver,2022-08-25,,300,1288,11,19,2
SRV001161,CUST00131,Cloud Compute,Active,East Coast,5G,Huawei HG8145V5,Android,Bronze,2018-10-09,,300,898,14,23,0
SRV001162,CUST00111,Cloud Compute,Provisioning,Northern,5G,TP Link Archer A6,Android,Bronze,2023-10-18,,100,715,26,4,0
SRV001163,CUST00419,Cloud Storage,Provisioning,East Coast,Fibre,D Link DIR 842,Embedded,Gold,2021-04-12,,300,1337,18,12,0
SRV001164,CUST00989,Cloud Compute,Provisioning,Northern,4G/LTE,TP Link Archer A6,macOS,Gold,2019-01-27,,1000,1043,50,23,0
SRV001165,CUST00686,Cloud Storage,Active,East Coast,4G/LTE,Nokia G 2425G A,Embedded,Gold,2020-02-04,,100,473,64,19,4
SRV001166,CUST00787,Unifi Home,Active,Northern,DSL,Huawei HG8145V5,Linux,Bronze,2025-01-11,,300,1375,111,7,6
SRV001167,CUST00215,Mobile Postpaid,Terminated,Southern,4G/LTE,Nokia G 2425G A,macOS,Bronze,2021-05-14,,30,60,24,8,3
